,Spectrum,Date,Time,"""NO (350,3000) 191C""","""NO (350,3000) 191C average""","""NO (350,3000) 191C stdev""",NO2 (150) 191C (1of2),NO2 (150) 191C (1of2) average,NO2 (150) 191C (1of2) stdev,NO2 (2000) 191C (2of2),NO2 (2000) 191C (2of2) average,NO2 (2000) 191C (2of2) stdev,"""N2O (100,200,300) 191C (1of2)""","""N2O (100,200,300) 191C (1of2) average""","""N2O (100,200,300) 191C (1of2) stdev""",NH3 (300) 191C (1of2),NH3 (300) 191C (1of2) average,NH3 (300) 191C (1of2) stdev,NH3 (3000) 191C (2of2),NH3 (3000) 191C (2of2) average,NH3 (3000) 191C (2of2) stdev,HNCO (400) 191C,HNCO (400) 191C average,HNCO (400) 191C stdev,H2O% (25) 191C,H2O% (25) 191C average,H2O% (25) 191C stdev,"""Formaldehyde (70,500) 191C""","""Formaldehyde (70,500) 191C average""","""Formaldehyde (70,500) 191C stdev""",CO2 low% (4) 191C (2of2),CO2 low% (4) 191C (2of2) average,CO2 low% (4) 191C (2of2) stdev,CO2% (20) 191C (1of2) R4,CO2% (20) 191C (1of2) R4 average,CO2% (20) 191C (1of2) R4 stdev,CO (500) 191C (1of3),CO (500) 191C (1of3) average,CO (500) 191C (1of3) stdev,CO% (1) 191C (2of3),CO% (1) 191C (2of3) average,CO% (1) 191C (2of3) stdev,"""Propylene (200,1000) 191C""","""Propylene (200,1000) 191C average""","""Propylene (200,1000) 191C stdev""",Diesel C1 (4500) 191C,Diesel C1 (4500) 191C average,Diesel C1 (4500) 191C stdev,"""Ethylene (100,3000) 191C""","""Ethylene (100,3000) 191C average""","""Ethylene (100,3000) 191C stdev""",CH4 (250) 191C (1of2),CH4 (250) 191C (1of2) average,CH4 (250) 191C (1of2) stdev,CH4 (3000) 191C (2of2),CH4 (3000) 191C (2of2) average,CH4 (3000) 191C (2of2) stdev,Ethane (1000) 191C,Ethane (1000) 191C average,Ethane (1000) 191C stdev,Acetylene (1000) 191C,Acetylene (1000) 191C average,Acetylene (1000) 191C stdev,HNO2 (20) 191C,HNO2 (20) 191C average,HNO2 (20) 191C stdev,N2O (1040) 191C (2of2),N2O (1040) 191C (2of2) average,N2O (1040) 191C (2of2) stdev,CO% (10) 191C (3of3),CO% (10) 191C (3of3) average,CO% (10) 191C (3of3) stdev,MeOH (1000) 191C,MeOH (1000) 191C average,MeOH (1000) 191C stdev,Formic Acid (100) 191C,Formic Acid (100) 191C average,Formic Acid (100) 191C stdev,SO2 (300) 191C,SO2 (300) 191C average,SO2 (300) 191C stdev,Temp (C),Temp (C) average,Temp (C) stdev,Pressure (Atm),Pressure (Atm) average,Pressure (Atm) stdev,NO2 autorange,NO2 autorange average,NO2 autorange stdev,CO autorange,CO autorange average,CO autorange stdev,CH4 autorange,CH4 autorange average,CH4 autorange stdev,NH3 autorange,NH3 autorange average,NH3 autorange stdev,NOx autorange,NOx autorange average,NOx autorange stdev,CO autorange dry,CO autorange dry average,CO autorange dry stdev,CO2% autorange dry,CO2% autorange dry average,CO2% autorange dry stdev,NO dry,NO dry average,NO dry stdev,NO2 autorange dry,NO2 autorange dry average,NO2 autorange dry stdev,NOx autorange dry,NOx autorange dry average,NOx autorange dry stdev,FIDeq THC ppmC,FIDeq THC ppmC average,FIDeq THC ppmC stdev,FIDeq NMHC ppmC,FIDeq NMHC ppmC average,FIDeq NMHC ppmC stdev,FIDeq NMNEHC ppmC,FIDeq NMNEHC ppmC average,FIDeq NMNEHC ppmC stdev,N2O autorange,N2O autorange average,N2O autorange stdev,CO2% autorange,CO2% autorange average,CO2% autorange stdev,FTIR NMHC ppmC,FTIR NMHC ppmC average,FTIR NMHC ppmC stdev,FTIR NMNEHC ppmC,FTIR NMNEHC ppmC average,FTIR NMNEHC ppmC stdev,Igram DC,Igram DC average,Igram DC stdev,Igram PP,Igram PP average,Igram PP stdev,phase Angle,phase Angle average,phase Angle stdev,laser PP,laser PP average,laser PP stdev,laser DC,laser DC average,laser DC stdev,Bad Scan counter,Bad Scan counter average,Bad Scan counter stdev,Centerburst Location,Centerburst Location average,Centerburst Location stdev,Linearizer Check,Linearizer Check average,Linearizer Check stdev,SNR 2500,SNR 2500 average,SNR 2500 stdev,sBeam @ 2500,sBeam @ 2500 average,sBeam @ 2500 stdev
260,TESTANMA_4398.LAB,6/3/2020,06:35.0,735.006362,734.75116,3.70563,26.436457,26.558353,0.22358,26.791377,25.68364,1.457275,0.866025,0.606637,0.184302,0.249782,0.160976,0.074836,-0.986803,0.891842,2.603939,-5.639566,-2.106193,3.009311,3.965355,3.986138,0.030256,1.922278,1.692864,0.296998,8.067096,8.113659,0.032395,8.257233,8.421033,0.113175,152.290808,153.784698,0.852414,0.014957,0.014943,0.000334,0.295233,-0.209021,1.360965,15.610125,13.147532,1.703749,1.612785,1.785496,0.323394,1.599939,1.541067,0.256694,-0.060214,1.439251,1.253515,-0.400054,0.013003,0.524536,-0.429423,-0.058137,0.795749,3.370916,2.740644,0.360991,-2.704179,-1.047481,1.656353,0.0105,0.019121,0.017085,1.00133,0.078675,0.532766,-0.052782,0.015688,0.130075,0.150824,-0.172695,0.848926,190.740738,190.740738,0,0.968837,0.971405,0.002359,26.436457,26.558353,0.22358,152.290808,153.784698,0.852414,1.599939,1.541067,0.256694,0.249782,0.160976,0.074836,764.813734,764.050171,3.578568,158.579048,160.169373,0.906988,8.598183,8.77067,0.11983,765.355415,765.256226,4.014568,27.528046,27.660925,0.22941,796.393557,795.771606,3.876022,24.908583,22.127552,5.770828,23.14865,20.432379,5.994967,23.948759,20.406372,5.629733,0.866025,0.606637,0.184302,8.257233,8.421033,0.113175,26.396808,22.390057,5.975384,27.196917,22.36405,5.755813,3.484121,3.484471,0.000335,5.265558,5.248176,0.016165,90.146347,90.146347,0,6.219573,6.219573,0,-3.874725,-3.874725,0,0,0,0,563.253357,563.249756,0.003456,0.002424,0.002187,0.000349,333.881104,329.39801,8.13499,1.344581,1.345223,0.000753
261,TESTANMA_4399.LAB,6/3/2020,06:35.2,739.088725,736.624207,2.780507,26.175521,26.477453,0.279875,28.347161,26.144146,1.897255,0.535184,0.613366,0.180071,0.173196,0.173115,0.069758,-3.701897,-0.038832,3.31248,-2.14776,-2.578968,2.725567,4.024725,3.999505,0.029407,1.441172,1.59954,0.285674,8.20069,8.127991,0.051256,8.624799,8.456412,0.146436,153.450742,153.681976,0.85629,0.013818,0.014734,0.00061,-1.293173,-0.144598,1.283155,12.799971,12.889685,1.621163,1.993955,1.803536,0.333983,1.734921,1.575048,0.271477,0.490956,0.936333,0.930934,-0.39364,0.069761,0.439632,-0.879348,-0.017691,0.733423,1.988519,2.595094,0.495084,-4.272357,-1.793447,2.141059,0.008133,0.022153,0.011818,-0.073792,0.059499,0.537021,-0.386056,-0.092587,0.194268,-0.454248,-0.081978,0.771428,190.740738,190.740738,0,0.968837,0.970505,0.002295,26.175521,26.477453,0.279875,153.450742,153.681976,0.85629,1.734921,1.575048,0.271477,0.173196,0.173115,0.069758,767.252765,765.696777,2.378156,159.885897,160.084686,0.910419,8.98653,8.808765,0.155026,770.082999,767.313538,3.032918,27.273168,27.58049,0.286493,799.427882,797.597046,2.591479,16.393628,22.245308,5.613415,14.485215,20.512753,5.890343,15.272495,20.373234,5.666656,0.535184,0.613366,0.180071,8.624799,8.456412,0.146436,15.823697,22.244946,6.158686,16.610978,22.105423,6.028887,3.483786,3.484256,0.000366,5.235587,5.247141,0.016907,90.146347,90.146347,0,6.219573,6.219573,0,-3.874725,-3.874725,0,0,0,0,563.247503,563.249512,0.003585,0.002802,0.002253,0.000437,328.802382,327.593079,6.665736,1.342641,1.344773,0.001398
262,TESTANMA_4400.LAB,6/3/2020,06:35.4,743.110435,738.231445,3.797243,26.421605,26.465939,0.280968,27.667513,26.871792,1.549114,0.528985,0.624988,0.170179,-0.083787,0.134625,0.135924,-2.770474,-1.398084,2.529477,-4.068998,-3.283879,2.515514,3.969127,3.987764,0.02688,2.053415,1.633016,0.333451,8.167998,8.139196,0.052974,8.634977,8.481768,0.167155,154.958101,153.860809,1.031458,0.015169,0.014812,0.000641,0.737224,0.342572,0.96978,13.801488,13.39299,1.369522,1.975655,1.85146,0.339029,1.606804,1.510905,0.194293,2.114643,0.871427,0.802399,-0.384946,-0.068127,0.455439,-0.437977,-0.067591,0.756086,0.960558,2.278323,0.88711,-0.59254,-2.072609,1.77807,0.025499,0.020798,0.010704,-0.949025,-0.070469,0.699567,-0.132368,-0.08629,0.191876,-0.960408,-0.045349,0.710351,190.740738,190.740738,0,0.968837,0.969605,0.001717,26.421605,26.465939,0.280968,154.958101,153.860809,1.031458,1.606804,1.510905,0.194293,-0.083787,0.134625,0.135924,770.492599,766.975708,2.953259,161.362544,160.251251,1.073726,8.991892,8.834088,0.175548,773.823903,768.893555,4.023894,27.513597,27.565113,0.287882,802.337925,798.831543,3.14923,24.43329,23.938162,4.390569,22.665806,22.276165,4.567905,23.435698,22.41242,4.066473,0.528985,0.624988,0.170179,8.634977,8.481768,0.167155,24.121168,24.015995,4.765718,24.89106,24.152245,4.37957,3.483719,3.484066,0.000345,5.229621,5.246656,0.017474,90.146347,90.146347,0,6.219573,6.219573,0,-3.874725,-3.874725,0,0,0,0,563.246338,563.249573,0.003513,0.002877,0.002476,0.000405,327.791382,329.219543,5.039612,1.342255,1.343995,0.00152
263,TESTANMA_4401.LAB,6/3/2020,06:35.6,732.949644,736.800415,4.237436,26.840445,26.561382,0.316199,29.199373,27.852453,0.945219,0.55798,0.645015,0.150325,0.051399,0.125192,0.140609,3.325063,-0.271951,3.191264,2.483939,-2.89373,3.288155,3.924274,3.971008,0.035726,1.585925,1.6918,0.279916,8.051606,8.128497,0.065502,8.520527,8.47946,0.166364,152.614184,153.547226,1.141794,0.01498,0.014708,0.000536,0.348467,0.259227,0.941885,12.385807,13.401693,1.361288,1.441554,1.857916,0.328652,1.159331,1.480271,0.240077,-1.407812,0.391542,1.284953,-0.333138,-0.246339,0.295462,0.035999,-0.25918,0.496741,2.135599,2.193799,0.873808,-0.311689,-2.148972,1.667821,0.025396,0.019648,0.009561,-0.57463,-0.13286,0.734055,0.04169,-0.081552,0.195357,0.908599,0.115055,0.833169,190.583077,190.709198,0.070505,0.972323,0.969535,0.001559,26.840445,26.561382,0.316199,152.614184,153.547226,1.141794,1.159331,1.480271,0.240077,0.051399,0.125192,0.140609,761.925688,765.555542,3.394857,158.848017,159.896881,1.20591,8.868561,8.830134,0.174238,762.888298,767.269653,4.559962,27.936735,27.659668,0.321975,793.047756,797.213684,3.698698,21.148311,22.874714,4.267591,19.873047,21.246414,4.370286,20.539322,21.739094,4.035957,0.55798,0.645015,0.150325,8.520527,8.47946,0.166364,21.108058,23.052151,4.769866,21.774333,23.54483,4.474867,3.483071,3.483763,0.00043,5.266928,5.25265,0.018429,90.146347,90.146347,0,6.219573,6.219573,0,-3.874725,-3.874725,0,0,0,0,563.255607,563.251221,0.004066,0.002079,0.002521,0.000324,373.6252,339.596252,19.229918,1.345828,1.343977,0.001492
264,TESTANMA_4402.LAB,6/3/2020,06:35.8,728.960991,735.823242,5.472239,26.314114,26.437628,0.248231,27.697332,27.940552,0.895023,0.444491,0.586533,0.162061,0.156186,0.109355,0.129084,1.495643,-0.527694,2.926347,-2.194953,-2.313468,3.049649,4.005669,3.97783,0.038967,1.273314,1.655221,0.326477,8.052176,8.107913,0.070994,8.414136,8.490335,0.158158,151.331251,152.929016,1.364612,0.01525,0.014835,0.000582,-0.611982,-0.104846,0.828243,14.11009,13.741496,1.260516,1.299468,1.664684,0.312644,1.607264,1.541652,0.221059,0.570846,0.341684,1.268901,-0.591303,-0.420616,0.099007,-0.224629,-0.387076,0.336191,1.959682,2.083055,0.858123,-3.34783,-2.245719,1.732453,0.010895,0.016085,0.008612,0.341226,-0.050978,0.765244,-0.086543,-0.123212,0.16021,1.318555,0.192664,0.939416,190.537247,190.668503,0.100223,0.973336,0.970434,0.002216,26.314114,26.437628,0.248231,151.331251,152.929016,1.364612,1.607264,1.541652,0.221059,0.156186,0.109355,0.129084,757.234787,764.343933,5.07139,157.645902,159.264282,1.418721,8.765217,8.842077,0.165382,759.379182,766.30603,5.73039,27.411937,27.532696,0.247776,788.832365,796.007874,5.295416,19.819737,21.34071,3.504203,18.051747,19.644892,3.557199,19.234353,20.486126,3.515733,0.444491,0.586533,0.162061,8.414136,8.490335,0.158158,19.707746,21.431496,4.074678,20.890352,22.272726,4.04098,3.483831,3.483706,0.000387,5.259472,5.251433,0.017543,90.146347,90.146347,0,6.219573,6.219573,0,-3.874725,-3.874725,0,0,0,0,563.254359,563.251465,0.004215,0.002253,0.002487,0.000345,374.859465,347.791931,24.259773,1.346055,1.344272,0.001762
265,TESTANMA_4403.LAB,6/3/2020,06:36.0,733.728163,735.567566,5.549255,26.774616,26.505259,0.290329,30.36777,28.655828,1.142031,0.43752,0.500832,0.055725,0.045635,0.068526,0.103267,-1.930886,-0.71651,2.993073,5.563212,-0.072912,3.97115,4.032264,3.991212,0.044682,1.864983,1.643762,0.315584,8.204902,8.135474,0.077627,8.603884,8.559665,0.092979,153.09601,153.090057,1.317152,0.014755,0.014794,0.000578,-0.207125,-0.205318,0.797476,13.858409,13.391153,0.752295,1.664767,1.67508,0.311349,1.252261,1.472116,0.25082,3.967161,1.147159,2.01116,-0.853738,-0.511353,0.215183,-0.073569,-0.315905,0.361685,1.762026,1.761277,0.466977,-2.853254,-2.275534,1.743562,0.013553,0.016695,0.008216,-0.645195,-0.380283,0.511353,0.049785,-0.102698,0.177153,-0.895923,-0.016685,1.05997,190.537247,190.627808,0.104773,0.973336,0.971334,0.002316,26.774616,26.505259,0.290329,153.09601,153.090057,1.317152,1.252261,1.472116,0.25082,0.045635,0.068526,0.103267,762.264805,763.834106,5.140001,159.528579,159.454193,1.366663,8.965387,8.915517,0.09767,764.557005,766.146301,5.774454,27.899585,27.607004,0.296879,794.29265,795.587708,5.340323,20.775049,20.514004,2.884909,19.397562,18.894674,2.982675,21.105038,19.917379,3.009044,0.43752,0.500832,0.055725,8.603884,8.559665,0.092979,20.831971,20.318529,2.996815,22.539447,21.341232,3.033281,3.484496,3.483781,0.000505,5.232827,5.244887,0.017055,90.146347,90.146347,0,6.219573,6.219573,0,-3.874725,-3.874725,0,0,0,0,563.247688,563.250305,0.004328,0.002009,0.002404,0.000408,303.350169,341.68573,31.421638,1.343857,1.344127,0.00176
266,TESTANMA_4404.LAB,6/3/2020,06:36.2,740.052636,735.760376,5.71638,26.634813,26.597116,0.225295,29.481879,28.882772,1.177551,0.361567,0.466109,0.078434,0.176136,0.069114,0.104018,-3.481655,-0.672462,2.939291,4.38775,1.23419,4.187185,4.009096,3.988086,0.042231,2.073493,1.770226,0.339865,8.163171,8.12797,0.071302,8.68231,8.571167,0.105733,154.693752,153.338654,1.506013,0.014658,0.014962,0.000256,0.350999,0.123517,0.531336,11.159642,13.063087,1.260535,1.648563,1.606001,0.256376,1.07206,1.339544,0.252361,3.031938,1.655355,2.121882,-0.445984,-0.521822,0.209215,0.901318,0.040229,0.513145,3.008427,1.965258,0.736202,0.953089,-1.230445,1.812159,0.012964,0.017661,0.007176,-0.179453,-0.401415,0.497517,0.164106,0.007334,0.118205,-1.016212,-0.129078,1.144397,190.537247,190.587112,0.088143,0.973336,0.972233,0.001949,26.634813,26.597116,0.225295,154.693752,153.338654,1.506013,1.07206,1.339544,0.252361,0.176136,0.069114,0.104018,769.695875,764.322754,5.63821,161.1545,159.707916,1.569544,9.044929,8.927197,0.110883,770.960747,766.321838,5.935161,27.747264,27.701824,0.232283,801.841958,796.070557,5.858323,21.648595,21.564997,1.737647,20.469328,20.091497,1.692607,21.361296,21.135141,1.525828,0.361567,0.466109,0.078434,8.68231,8.571167,0.105733,22.384453,21.63068,1.686672,23.276421,22.67432,1.523743,3.483502,3.483724,0.00052,5.245425,5.246854,0.016263,90.146347,90.146347,0,6.219573,6.219573,0,-3.874725,-3.874725,0,0,0,0,563.249916,563.250793,0.004064,0.001815,0.002207,0.000406,275.277054,330.980652,43.647491,1.345075,1.344614,0.001573
267,TESTANMA_4405.LAB,6/3/2020,06:36.4,734.221405,733.982544,3.976502,26.323965,26.577587,0.247453,25.784576,28.506186,1.799957,0.607375,0.481787,0.099223,0.380012,0.161874,0.135588,-1.472031,-0.412773,2.759448,-0.871236,1.873742,3.331439,3.990379,3.992337,0.040894,2.046013,1.768746,0.338336,8.004962,8.095364,0.084482,8.565015,8.557174,0.099631,152.809396,152.90892,1.204829,0.015221,0.014973,0.000267,0.865414,0.149155,0.570035,11.698362,12.642462,1.302729,1.135754,1.438021,0.22711,1.058023,1.229788,0.22491,1.053976,1.443222,2.117501,-0.435345,-0.531901,0.202064,0.731972,0.274218,0.507283,0.552561,1.883659,0.883314,0.090818,-1.093773,1.896121,0.018691,0.0163,0.005838,0.799376,-0.051735,0.61659,-0.150738,0.00366,0.123786,1.500582,0.36312,1.223925,190.537247,190.546417,0.020499,0.973336,0.973133,0.000453,26.323965,26.577587,0.247453,152.809396,152.90892,1.204829,1.058023,1.229788,0.22491,0.380012,0.161874,0.135588,761.09793,762.443787,4.523218,159.160648,159.267532,1.269435,8.921004,8.913019,0.104915,764.737816,764.504639,4.201817,27.418058,27.682718,0.254504,792.731587,794.149292,4.761601,22.467021,21.171741,0.986277,21.303195,19.818975,1.217526,22.173885,20.882778,1.093229,0.607375,0.481787,0.099223,8.565015,8.557174,0.099631,23.948445,21.596134,1.623498,24.819134,22.659937,1.4977,3.483005,3.483581,0.000612,5.254123,5.251755,0.013169,90.146347,90.146347,0,6.219573,6.219573,0,-3.874725,-3.874725,0,0,0,0,563.251709,563.251831,0.003217,0.001787,0.001989,0.000193,272.594208,319.941223,51.014397,1.345913,1.345345,0.000915
268,TESTANMA_4406.LAB,6/3/2020,06:36.6,729.391078,733.270874,4.492565,25.56907,26.323315,0.466282,26.944242,28.055161,1.86423,0.546971,0.479585,0.097212,0.301604,0.211915,0.130705,-2.073422,-1.49247,1.83138,-2.145029,0.947949,3.737869,4.013856,4.010253,0.015123,1.603033,1.772168,0.336104,8.000926,8.085228,0.093594,8.449597,8.542989,0.110599,152.766167,152.939316,1.197428,0.014867,0.01495,0.000271,-0.326012,0.014259,0.590515,13.941104,12.95352,1.407588,1.542235,1.458157,0.231914,1.441317,1.286185,0.237811,0.787142,1.882213,1.522639,-1.090351,-0.683344,0.283286,0.176504,0.302319,0.494519,1.012074,1.658954,0.94402,-0.849667,-1.201369,1.855475,0.015174,0.014256,0.002914,0.583137,0.179818,0.587855,-0.21625,-0.047928,0.154029,1.541311,0.489662,1.323111,190.653302,190.560455,0.051903,0.972603,0.973189,0.000328,25.56907,26.323315,0.466282,152.766167,152.939316,1.197428,1.441317,1.286185,0.237811,0.301604,0.211915,0.130705,755.972222,761.253113,5.393567,159.154739,159.328873,1.251378,8.802925,8.899893,0.115446,759.892126,763.905396,4.676752,26.638135,27.422998,0.486939,787.585214,793.056763,5.625766,20.649959,21.072071,1.014027,19.06451,19.657269,1.26145,21.245213,21.023956,1.083321,0.546971,0.479585,0.097212,8.449597,8.542989,0.110599,21.069151,21.588354,1.626513,23.249854,22.955044,1.423086,3.48288,3.483543,0.000656,5.253363,5.249042,0.01036,90.146347,90.146347,0,6.219573,6.219573,0,-3.874725,-3.874725,0,0,0,0,563.252962,563.251343,0.002607,0.001894,0.001952,0.000189,285.499603,302.316101,42.311062,1.345306,1.345241,0.000875
269,TESTANMA_4407.LAB,6/3/2020,06:36.8,734.354036,734.349487,3.791906,25.859356,26.232365,0.510757,28.399394,28.195572,1.856966,0.445846,0.479856,0.097091,0.101492,0.200976,0.138586,-2.215952,-2.234789,0.75087,0.550487,1.497037,3.341381,4.042633,4.017645,0.020427,1.259295,1.769364,0.341324,8.163875,8.107568,0.097001,8.555374,8.571236,0.084394,153.693321,153.411728,0.806551,0.014676,0.014835,0.000231,-0.536604,0.029334,0.571176,12.96667,12.724838,1.257603,1.561161,1.510496,0.216141,1.841157,1.332964,0.324105,2.99044,2.366132,1.379431,-0.750656,-0.715215,0.279278,-0.335354,0.280174,0.525523,1.890376,1.645093,0.938996,1.720882,-0.187626,1.77236,0.011086,0.014294,0.00286,0.087844,0.129142,0.581347,-0.117964,-0.054212,0.156617,-0.098605,0.20623,1.250982,190.740738,190.601166,0.092811,0.972051,0.972932,0.000586,25.859356,26.232365,0.510757,153.693321,153.411728,0.806551,1.841157,1.332964,0.324105,0.101492,0.200976,0.138586,762.103768,762.226929,4.904017,160.16833,159.833359,0.846104,8.915818,8.930013,0.087879,765.29237,765.088013,3.934859,26.948859,27.330379,0.531563,794.211177,794.132507,5.10631,18.661,20.840324,1.422093,16.635728,19.374065,1.768899,18.13704,20.804493,1.547994,0.445846,0.479856,0.097091,8.555374,8.571236,0.084394,18.07467,21.261738,2.171294,19.575983,22.692167,1.930691,3.482786,3.483334,0.000706,5.25279,5.247705,0.009023,90.146347,90.146347,0,6.219573,6.219573,0,-3.874725,-3.874725,0,0,0,0,563.253906,563.251221,0.002488,0.001974,0.001896,0.000096,295.222595,286.388733,13.041047,1.344848,1.345,0.000752
270,TESTANMA_4408.LAB,6/3/2020,06:37.0,737.514638,735.10675,4.008714,26.662914,26.210026,0.482786,28.310093,27.784037,1.435371,0.537678,0.499887,0.096503,0.007522,0.193353,0.149856,-0.624501,-1.973512,1.050544,2.119281,0.808251,2.556393,4.028278,4.016849,0.019781,1.404654,1.677298,0.369966,8.224524,8.111491,0.102182,8.661373,8.582734,0.093391,153.622892,153.51712,0.789222,0.015022,0.014889,0.000238,0.235248,0.117809,0.559535,11.637971,12.28075,1.144168,1.310885,1.43972,0.210871,1.865366,1.455585,0.394315,3.297947,2.232289,1.206931,-0.046429,-0.553753,0.390423,-0.491546,0.196579,0.620519,1.508994,1.594486,0.937937,2.291797,0.841384,1.256254,0.013963,0.014376,0.002839,0.172592,0.292699,0.393825,-0.039066,-0.071982,0.146587,-0.264773,0.332461,1.138777,190.740738,190.641846,0.101947,0.972051,0.972675,0.000644,26.662914,26.210026,0.482786,153.622892,153.51712,0.789222,1.865366,1.455585,0.394315,0.007522,0.193353,0.149856,765.686546,762.911255,5.143525,160.070972,159.941833,0.831911,9.024964,8.941928,0.097398,768.472987,765.871155,4.184538,27.7821,27.306885,0.501879,797.826869,794.839355,5.371729,19.651735,20.615662,1.520321,17.599833,19.014519,1.937589,17.69269,20.122025,2.052396,0.537678,0.499887,0.096503,8.661373,8.582734,0.093391,19.501007,20.995544,2.314047,19.593864,22.10305,2.384908,3.482919,3.483018,0.000282,5.254903,5.252121,0.003827,90.112011,90.139481,0.015354,6.219573,6.219573,0,-3.874725,-3.874725,0,0,0,0,563.250689,563.251831,0.001627,0.002113,0.001916,0.000132,298.215528,285.361816,11.48026,1.345622,1.345353,0.000424
271,TESTANMA_4408.LAB,6/3/2020,06:37.2,732.518557,733.599976,2.96496,26.561069,26.195276,0.467448,29.940541,27.875769,1.578522,0.559071,0.539388,0.05878,-0.006828,0.15676,0.175292,-0.46235,-1.369651,0.806295,0.29263,-0.010773,1.599972,3.975926,4.010214,0.027201,1.815105,1.62562,0.314708,8.084528,8.095762,0.098214,8.564549,8.559181,0.075049,153.766244,153.331589,0.499251,0.015059,0.014969,0.000207,-0.10278,0.027053,0.548957,13.378771,12.724576,1.024737,1.991078,1.508223,0.322018,1.658205,1.572814,0.33436,-0.702385,1.485424,1.659108,-0.254437,-0.515444,0.412419,0.058811,0.028077,0.479722,2.851793,1.56316,0.879714,-1.955244,0.259717,1.762787,0.016051,0.014993,0.002791,0.542645,0.437119,0.298184,0.177879,-0.069228,0.152156,0.940386,0.72378,0.862011,190.740738,190.682541,0.089618,0.972051,0.972418,0.000566,26.561069,26.195276,0.467448,153.766244,153.331589,0.499251,1.658205,1.572814,0.33436,-0.006828,0.15676,0.175292,761.931419,761.358337,3.489099,160.132979,159.737534,0.530471,8.919229,8.916788,0.078567,762.852104,764.249451,3.166338,27.660914,27.289612,0.484108,793.482085,793.167358,3.682722,23.007762,20.887493,1.839241,21.183736,19.1574,2.091886,21.69261,20.188288,2.10703,0.559071,0.539388,0.05878,8.564549,8.559181,0.075049,23.879531,21.294559,2.615363,24.388405,22.325447,2.566607,3.483242,3.482966,0.000173,5.260025,5.255041,0.002897,90.02879,90.115967,0.05095,6.219573,6.219573,0,-3.874725,-3.874725,0,0,0,0,563.242893,563.250427,0.00438,0.00245,0.002043,0.000256,305.469733,291.40033,12.722943,1.347496,1.345837,0.001008
272,TESTANMA_4409.LAB,6/3/2020,06:37.4,731.394271,733.034546,3.083999,26.658336,26.26215,0.512234,31.496939,29.01824,1.745028,0.513999,0.520713,0.044997,0.016299,0.084018,0.128782,0.760883,-0.923068,1.23814,-3.677315,-0.571989,2.311275,3.964411,4.005021,0.03365,1.937705,1.603958,0.280395,8.045025,8.103776,0.090267,8.511937,8.548566,0.077723,153.854075,153.540543,0.44131,0.01512,0.014949,0.000179,0.106248,-0.12478,0.313676,14.80758,13.346418,1.178208,2.128579,1.706787,0.340497,1.468558,1.654921,0.199587,-2.213248,0.831979,2.364828,-0.537278,-0.53583,0.409982,0.472108,-0.023895,0.390104,3.943852,2.241418,1.166383,-3.840918,-0.52663,2.555613,0.017294,0.014714,0.002366,0.749577,0.427159,0.283531,0.277917,0.016503,0.205987,1.154859,0.654636,0.795417,190.740738,190.723236,0.039101,0.972051,0.972161,0.000247,26.658336,26.26215,0.512234,153.854075,153.540543,0.44131,1.468558,1.654921,0.199587,0.016299,0.084018,0.128782,761.996459,761.538086,3.495464,160.205291,159.946457,0.445347,8.863334,8.905253,0.081954,761.589138,763.619751,3.352575,27.758966,27.357794,0.528676,793.454838,793.312073,3.675522,26.011259,21.596342,2.9486,24.395845,19.77593,3.099513,25.470401,20.847591,3.144162,0.513999,0.520713,0.044997,8.511937,8.548566,0.077723,27.400995,21.985071,3.715573,28.475551,23.056732,3.71757,3.483199,3.483005,0.000203,5.252256,5.254668,0.003154,89.920267,90.070755,0.096874,6.219573,6.219573,0,-3.874725,-3.874725,0,0,0,0,563.238286,563.247742,0.006835,0.002401,0.002166,0.00025,326.995251,302.280548,15.563789,1.347265,1.346107,0.001197
